,t,i,Ia_1,Ia_2,Ia_3,Ia_4,Ia_5,Ia_6,Im_1,Im_2,Im_3,Im_4,Im_5,Im_6,Ip_1,Ip_2,Ip_3,Ip_4,Ip_5,Ip_6,y
3,60,3,1517.0143939502452,1219.8137599593579,367.251842668985,9367.428811493905,9.106884113000525,744.4840687237986,1299.9215719720612,1045.4263915423555,314.6878783715126,8027.305269876714,7.806749055003517,637.9324026725609,3446.716805311909,2781.8358743071626,834.1485015046476,21302.28958034042,21.19854737378449,1695.2263656969262,0.0042724059367274725
4,60,4,172.9179364443522,618.8795177363698,177.8695366986177,600.1319931683784,1007.8053819006755,502.590728262588,148.17246076326916,530.4030846874224,152.4114534697172,514.2758817095147,863.9270704618993,430.65919649712964,392.87640239895626,1411.3804097195223,403.99962712837305,1364.7486158862914,2345.9187430834063,1144.4234866785978,0.0012405317971917837
5,60,5,690.198562098395,282.56523667724457,261.30337145367224,1630.9377675727164,24.611935339455695,8362.080386216454,591.4274797877944,242.16906338607436,223.90358337342596,1397.6124718891278,21.098237395907482,7165.28701717487,1568.1584779113682,644.4017423176493,593.5050295517566,3708.884189193772,57.290426756300384,19040.862979232366,0.003826364758542024
0,61,0,7380.989754610455,377.0330994378044,2168.673011903717,2398.9158495409433,5.070299804834372,494.2847254810842,6325.410111526709,323.15977587875443,1858.4828165251145,2055.9285430954715,4.346842191612915,423.5916531115892,16652.631529663373,855.9198436751682,4889.183788116157,5421.433286436158,11.756701600049915,1116.8427507231452,0.005763586504389379
1,61,1,335.1622021849729,8467.490303950302,173.70849448091022,2231.4762989958695,16.787400636795358,195.29312459450088,287.22955229386787,7257.591635748404,148.86257647197218,1912.4288237224187,14.392084133950995,167.3621158489106,756.176724425145,19222.43163288558,391.618630569207,5043.028036012437,38.925599574823984,441.26734901053953,0.002157944378237099
2,61,2,535.3649567388001,200.18339644753698,7158.337501996273,1149.6440164653868,10.175545308719586,319.9539185884666,458.8006518498939,171.57968790298577,6134.464333407783,985.2725548094592,8.723643842211823,274.19380431493016,1207.8644808979182,454.44535678492736,16138.176420566773,2598.1396302876983,23.594433153309733,722.940030552628,0.0031244450433617825
3,61,3,1602.9322803961957,1291.989109169582,387.9512680775513,9904.139579263403,9.74327158918373,787.3323213544058,1373.6916581109354,1107.3799928430628,332.46172263579007,8488.085674078862,8.353049259104068,674.7273026211706,3616.4581607456344,2933.0027469720017,874.6201202544776,22382.874330003455,22.592103246647977,1778.9875959829653,0.00445415065906371
4,61,4,182.71134624134663,655.4980957340191,187.89480214205835,634.5168077528483,1078.2306465151723,531.516981219635,156.58119512816842,561.8356001693681,161.01978453121689,543.7961554101767,924.3829057393041,455.49891616127405,412.22448836829074,1488.0757908698774,423.60107561712505,1433.9771622305052,2500.13538746194,1200.9695156645437,0.0013143638903823267
5,61,5,729.2887658037879,299.2843829119364,276.0312203518664,1724.3830319065296,26.331813095701772,8843.353992944196,624.9907785817779,256.52038043887205,236.54985192907301,1477.8377053970253,22.574648551734104,7578.569079342428,1645.385984727518,679.4189757301681,622.3009924274287,3897.021885754232,61.05660041232316,19981.67309233648,0.00396925188740678
0,62,0,7773.244522198745,398.53861323685214,2282.8115006016947,2529.0256112214684,5.416149225602408,520.8130116565574,6660.760435302127,341.41935324112336,1956.1792535337247,2166.9192384990956,4.638791375484321,446.2959488999241,17404.84675076621,900.219592853223,5105.160911368273,5676.940755131188,12.50379251477321,1166.9612497186029,0.005970275883643927
1,62,1,352.9740371953555,8950.465750526299,182.85087091351383,2352.5046583331305,17.932483375473037,205.77451645281255,302.4574223704799,7667.669144860027,156.68796134823688,2015.6725895467393,15.358707036715384,176.33263959290477,790.3339470204485,20217.32491199538,408.9181776731338,5280.701592055887,41.39916425153437,461.06929263581105,0.0022537907782243043
2,62,2,563.8163519665632,211.6016162299964,7535.084858367295,1211.9971452874656,10.869627825825209,337.1258615551802,483.12459993127743,181.2744977739121,6456.93990488006,1038.46316125717,9.309554392411375,288.8904518781319,1262.4248695033134,477.96603511651216,16851.071878970502,2720.5877072403227,25.0937641090949,755.3820812993132,0.0032213982439044378
3,62,3,1688.1183936425703,1365.6826115620668,408.36936300647056,10441.309418111734,10.407868351744385,829.5884867978363,1446.5198122057384,1169.9505605873724,349.9385190067092,8946.320730338695,8.914069375900212,710.8923406776236,3779.817019082748,3084.8058474486816,913.2560042173847,23437.759866727938,24.02774018413644,1858.8199519565107,0.004624807502185952
4,62,4,192.42134436332958,692.8869174689735,197.78381198032534,668.9310331016902,1151.777667185639,560.0435244406387,164.88256271660123,593.5811371203362,169.48424763882159,573.1533593117861,986.4677073076651,479.9134249171091,430.8450609852737,1565.0939658550683,442.313430415622,1501.5592674654204,2659.0088961289534,1254.8632168372785,0.0013890864038209763
5,62,5,768.0460334393955,316.35520358033193,290.5588997906232,1817.9082238678204,28.12792824815046,9317.977248290603,658.1255249869342,271.0146154311789,248.98476792770182,1557.619775239175,24.090841210758857,7984.776502849878,1719.7096362234768,714.5835889051841,649.7908115804942,4080.685161657558,64.93650083028932,20878.35390273472,0.004095822043937518
0,63,0,8156.3202095581555,420.16131988694406,2393.688446309231,2657.308220852755,5.770557077836809,546.5588102172362,6989.106152250761,359.8832977781544,2051.279961606651,2276.7389352586,4.940576063799398,468.37848446944037,18116.14662569925,944.3511837190017,5307.272961984286,5922.9220494632245,13.269057299878645,1213.7367364552433,0.006154266342532532
1,63,1,370.36906079618126,9436.073139314767,191.73200108195292,2471.8333971967027,19.105902469667885,215.9467455080436,317.3672213580435,8082.3363758620535,164.30543098646282,2117.82709010108,16.3578945924424,185.05750432778532,822.633251100574,21208.44165562103,425.1071466123182,5509.513881742208,43.932901315474254,479.550403801721,0.0023466300677135745
2,63,2,591.6019614321166,223.08205883320124,7901.066541271321,1273.474639217649,11.58088619258661,353.79129488140944,506.940483219799,191.07781513451835,6770.847516275672,1091.0925843750201,9.915203740108714,303.1846297549805,1314.0175473733748,501.39743083035717,17518.20162309912,2838.4705096926687,26.62956806423444,785.6601771087775,0.003303690591946016
3,63,3,1771.3110826338811,1439.7777017394103,428.20400449077863,10970.935695591852,11.088911305923675,870.5982495943157,1517.8267732400686,1233.2214386342225,366.95096859659816,9399.72121350556,9.493989753962945,746.0669942629968,3934.290276528981,3236.0327154714973,949.4115822597404,24453.31573685925,25.49830068862797,1933.3273171578066,0.004781407875138956
4,63,4,201.90412064086706,730.4794870733,207.39024027148827,702.8619740177814,1227.144691297389,587.7286387575782,173.01053606039181,625.681980525887,177.72381562756428,602.2008323315508,1050.6440897929951,503.6593390401092,448.4528022301572,1641.8197859949066,459.8245091040984,1566.6216854224092,2821.7471908571642,1305.162091602507,0.001464108076509905
5,63,5,805.8963495259711,333.5190505378219,304.671446248548,1910.1200267033428,29.96849028272431,9778.600849963743,690.5681716551339,285.6710746522005,261.08929653187937,1636.560110598353,25.65811303170334,8379.859880983695,1789.9905911024996,749.6147200151078,675.5158681810661,4257.500855377593,68.91078441622354,21715.22416410437,0.004202919807079729
0,64,0,8528.001582758288,441.8328091651292,2500.6125450592103,2783.12723476082,6.132782119658896,571.3532554257307,7304.414060080801,378.5064281346519,2141.763426513019,2383.938361070985,5.2542978598407375,489.3512068246895,18774.512588543108,987.9208989939808,5491.800997776266,6155.868037903219,14.047982988188954,1256.2647093718788,0.0063113494093615975
1,64,1,387.24668177852686,9922.77609883959,200.29651224414178,2588.870494414017,20.305203720443913,225.74309248728952,331.68498852316407,8500.578636178134,171.55306416031047,2217.544209403985,17.396605059547216,193.34387910099542,852.528887497108,22186.939676582235,439.88765391378854,5726.20070393711,46.511868654543456,496.3533116914528,0.0024353336657611177
2,64,2,618.5611076847738,234.58840227162165,8254.000700431277,1333.7714922834462,12.307832816433022,369.8409106083846,529.8106957586241,200.96565122320072,7069.51457055014,1142.4662824050354,10.544809576613252,316.7604178688025,1361.770772473848,524.5305021681329,18127.29020009022,2950.1063396117975,28.19278797994238,813.1888278698508,0.0033691451532331385
3,64,3,1852.0292641965004,1514.0399566147792,447.33152600758416,11490.390796824027,11.784976054503428,910.0926282314432,1586.302308436315,1297.037802860911,383.13744519210013,9842.303672688497,10.096848910213003,779.4738574044952,4077.267856669551,3385.3341898217045,982.4215773527844,25415.054175654714,26.995112479079317,2001.0689363356246,0.004920951585132
4,64,4,211.104838475194,768.156868647365,216.65419212986887,736.1412902033968,1304.1740891754837,614.3907385329818,180.81576736886012,658.059579478056,185.56334359807454,630.5552397912494,1117.3589721455203,526.2118426874147,464.75020073495034,1717.568746595469,475.8121008638912,1628.236245596357,2987.390561234064,1350.8935063453757,0.0015387523943768148
5,64,5,842.6208348518131,350.7216205643673,318.2808697536027,2000.5609534727405,31.84964967506393,10222.203584852961,721.7225998002087,300.45389368040713,272.60613706186103,1713.6169489765618,27.287378364205367,8755.087352968969,1855.0413385567563,784.19984097442,699.0028109470854,4424.946541266695,72.95601377731019,22476.10124509874,0.004287557017874692
0,65,0,10870.059187303348,623.8421413312052,551.7862495146193,3993.8145539849916,11.788446679286434,743.5540602342871,9307.6349685493,534.561911875806,472.41660479543947,3420.531263496174,10.107331955799477,636.5757793450093,23713.09240505916,1387.0769527617008,1200.0456450494441,8763.391477418052,26.879792603045345,1618.3114445098324,0.006437537091942309
1,65,1,520.2278667457698,10262.766855404107,234.47997770752173,2560.7027594736023,30.421827262266643,291.9884631624035,445.452136064952,8794.026417730965,200.75207575132387,2193.1323367432688,26.08346249569936,249.97884274721292,1134.8798808969152,22818.669072790402,509.9559409947693,5618.798878926662,69.36727370979605,635.4995512386358,0.002518720597331878
2,65,2,900.9926814873285,453.92065582114884,8021.438877065715,1610.4330954534867,13.737222535638782,552.7418033449181,771.487150540428,388.9584841092804,6867.624778999006,1379.2670331353272,11.778198781893723,473.21649232873347,1965.520366011124,1009.2663485805099,17445.32923740061,3533.678259940081,31.32335436089893,1203.0172842176837,0.003415807980511783
3,65,3,1987.5793985724808,1552.8711865974835,484.40212408159755,11919.726687112927,14.336515866975649,947.7395418327847,1701.8917003257657,1330.6343630987399,414.7250987418172,10208.73584250869,12.292028703978529,811.3842284287845,4335.915115880211,3452.7193513102625,1053.49609557717,26154.752518183763,32.68985165210084,2062.7118174557927,0.005040499165335679
4,65,4,339.0783655886503,1034.193789410983,251.12465489193292,821.5292935373321,1298.144496911276,936.0175705886845,290.340429453946,886.1867012349047,215.00256113455433,703.6046853048074,1113.020036806986,801.3487469766064,739.7012727540459,2299.4701302483286,546.1554156753671,1802.6332249830807,2960.0044683640976,2037.1994825348252,0.0016122600678417781
5,65,5,874.2609952988246,421.4855581736685,402.5914163208887,2228.5272054301677,40.41550648281484,10319.66608137397,748.5977832564831,361.16528666141784,344.6821485410402,1908.6381890515527,34.651973351276325,8834.931889499712,1907.2050492489627,937.1487832115016,875.5710681720602,4889.925672631617,92.1546715831484,22460.281795442384,0.004347052420624715
0,66,0,12106.8468528917,513.425599598487,456.51386164672033,3828.886579820697,13.011072157552308,631.8070884878236,10369.271844460003,439.98565746912124,390.9577269425578,3279.9411247908615,11.155304834223838,541.0666675242026,26168.793124702548,1134.6635472679059,983.1630582837379,8332.945430901817,29.50509214002907,1361.0921871480602,0.006529235742699655
1,66,1,479.213632043443,10858.603024543085,242.8829988114587,2624.535501357246,28.53427951579254,281.05821758394364,410.43687779387665,9305.398084330069,208.00460425406237,2248.2572269817283,24.464439392018267,240.6925087409294,1035.814077096955,23997.364050092794,523.0807035195635,5711.872278885479,64.70693084075445,605.4793481390924,0.0025955806277652713
2,66,2,988.1147379823865,608.7275788807927,8015.533991269525,1869.9855145844888,14.60427245816764,625.5707900413682,846.3004823761762,521.6557262101919,6864.490243852938,1601.886674934124,12.521267208433324,535.7260290926428,2135.7972456349903,1345.279616974361,17262.51396662364,4069.717638473143,33.11797823411562,1347.6574263692444,0.0034420483548750517
3,66,3,2298.3111141796267,1615.5853944989608,525.7023489658543,12060.179689809422,14.260403908318873,1020.1918678869882,1968.4574369898899,1384.493493413704,450.21063469723066,10331.118071098837,12.226444579674103,873.6714485335226,4967.769792909041,3570.4216074733727,1132.169628523102,26247.008666095946,32.338190594443134,2197.7834786507415,0.005137276429653052
4,66,4,292.2553145614735,953.2691633470201,306.9500596287815,844.3285088839505,1400.2774154918604,885.8347662073334,250.310823412478,816.9143881962246,262.8715307011162,723.2775746654531,1200.5560520409415,758.6107748110841,631.70608823943,2106.71180250909,661.0576035444608,1837.5429106114016,3175.396590334605,1908.3400635385035,0.0016837949001779675
5,66,5,837.8816620596152,444.7648140034003,396.1281100958376,2194.3170127668773,50.44035491579088,10787.35696452913,717.6288618294493,381.1460497128554,339.24346775031285,1879.7189368140944,43.24605445412741,9238.071858550002,1811.0703921378947,982.9241509416465,853.1143452887502,4775.572100216702,114.3831423994003,23239.035382681977,0.004379176095617446
0,67,0,9487.811385826684,505.89031095311896,2769.2249759534634,3123.6402669703925,7.279855089150591,633.1540757107807,8133.215407849986,433.49627544462265,2374.0102676109,2677.3516907572184,6.2364873168146495,542.8093422321174,20311.270512245323,1110.7986633505182,5903.301854278233,6739.883420146452,16.409178415343835,1349.4961297199013,0.006583425339517473
1,67,1,430.8305340761388,11361.39322845995,221.81209376029602,2905.6163948674584,24.103080421962687,250.16075031441275,369.3198984915296,9735.55243451887,190.15579905562126,2490.477872804301,20.64856422372452,214.46532138014194,922.3112862074587,24946.554892889544,472.84845246119784,6269.452975155449,54.329618125615006,533.1892777885791,0.0026647020804955253
